Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-02-11,AO,Angola,AFRO,21,98474,1,1897
2022-02-12,AO,Angola,AFRO,27,98501,1,1898
2022-02-13,AO,Angola,AFRO,13,98514,0,1898
2022-02-14,AO,Angola,AFRO,0,98514,0,1898
2022-02-15,AO,Angola,AFRO,18,98532,0,1898
2022-02-16,AO,Angola,AFRO,23,98555,1,1899
2022-02-17,AO,Angola,AFRO,13,98568,0,1899
2022-02-18,AO,Angola,AFRO,17,98585,0,1899
2022-02-19,AO,Angola,AFRO,20,98605,0,1899
2022-02-20,AO,Angola,AFRO,12,98617,0,1899
2022-02-21,AO,Angola,AFRO,21,98638,0,1899
2022-02-22,AO,Angola,AFRO,20,98658,0,1899
2022-02-23,AO,Angola,AFRO,13,98671,0,1899
2022-02-24,AO,Angola,AFRO,27,98698,0,1899
2022-02-25,AO,Angola,AFRO,3,98701,0,1899
2022-02-26,AO,Angola,AFRO,0,98701,0,1899
2022-02-27,AO,Angola,AFRO,0,98701,0,1899
2022-02-28,AO,Angola,AFRO,0,98701,0,1899
2022-03-01,AO,Angola,AFRO,40,98741,1,1900
2022-03-02,AO,Angola,AFRO,5,98746,0,1900
2022-03-03,AO,Angola,AFRO,0,98746,0,1900
2022-03-04,AO,Angola,AFRO,0,98746,0,1900
2022-03-05,AO,Angola,AFRO,50,98796,0,1900
2022-03-06,AO,Angola,AFRO,6,98802,0,1900
2022-03-07,AO,Angola,AFRO,4,98806,0,1900
2022-03-08,AO,Angola,AFRO,0,98806,0,1900
2022-03-09,AO,Angola,AFRO,23,98829,0,1900
2022-03-10,AO,Angola,AFRO,26,98855,0,1900
2022-03-11,AO,Angola,AFRO,16,98871,0,1900
2022-03-12,AO,Angola,AFRO,0,98871,0,1900
2022-03-13,AO,Angola,AFRO,38,98909,0,1900
2022-03-14,AO,Angola,AFRO,18,98927,0,1900
2022-03-15,AO,Angola,AFRO,4,98931,0,1900
2022-03-16,AO,Angola,AFRO,25,98956,0,1900
2022-03-17,AO,Angola,AFRO,29,98985,0,1900
2022-03-18,AO,Angola,AFRO,18,99003,0,1900
2022-03-19,AO,Angola,AFRO,7,99010,0,1900
2022-03-20,AO,Angola,AFRO,0,99010,0,1900
2022-03-21,AO,Angola,AFRO,0,99010,0,1900
2022-03-22,AO,Angola,AFRO,0,99010,0,1900
2022-03-23,AO,Angola,AFRO,48,99058,0,1900
2022-03-24,AO,Angola,AFRO,0,99058,0,1900
2022-03-25,AO,Angola,AFRO,23,99081,0,1900
2022-03-26,AO,Angola,AFRO,21,99102,0,1900
2022-03-27,AO,Angola,AFRO,4,99106,0,1900
2022-03-28,AO,Angola,AFRO,9,99115,0,1900
2022-03-29,AO,Angola,AFRO,23,99138,0,1900
2022-03-30,AO,Angola,AFRO,0,99138,0,1900
2022-03-31,AO,Angola,AFRO,0,99138,0,1900
2022-04-01,AO,Angola,AFRO,31,99169,0,1900
2022-04-02,AO,Angola,AFRO,25,99194,0,1900
2022-04-03,AO,Angola,AFRO,0,99194,0,1900
2022-04-04,AO,Angola,AFRO,0,99194,0,1900
2022-04-05,AO,Angola,AFRO,0,99194,0,1900
2022-04-06,AO,Angola,AFRO,0,99194,0,1900
2022-04-07,AO,Angola,AFRO,0,99194,0,1900
2022-04-08,AO,Angola,AFRO,0,99194,0,1900
2022-04-09,AO,Angola,AFRO,0,99194,0,1900
2022-04-10,AO,Angola,AFRO,0,99194,0,1900
2022-04-11,AO,Angola,AFRO,0,99194,0,1900
2022-04-12,AO,Angola,AFRO,0,99194,0,1900
2022-04-13,AO,Angola,AFRO,80,99274,0,1900
2022-04-14,AO,Angola,AFRO,0,99274,0,1900
2022-04-15,AO,Angola,AFRO,13,99287,0,1900
2022-04-16,AO,Angola,AFRO,0,99287,0,1900
2022-04-17,AO,Angola,AFRO,0,99287,0,1900
2022-04-18,AO,Angola,AFRO,0,99287,0,1900
2022-04-19,AO,Angola,AFRO,0,99287,0,1900
2022-04-20,AO,Angola,AFRO,0,99287,0,1900
2022-04-21,AO,Angola,AFRO,0,99287,0,1900
2022-04-22,AO,Angola,AFRO,0,99287,0,1900
2022-04-23,AO,Angola,AFRO,0,99287,0,1900
2022-04-24,AO,Angola,AFRO,31,99318,0,1900
2022-04-25,AO,Angola,AFRO,0,99318,0,1900
2022-04-26,AO,Angola,AFRO,5,99323,0,1900
2022-04-27,AO,Angola,AFRO,0,99323,0,1900
2022-04-28,AO,Angola,AFRO,0,99323,0,1900
2022-04-29,AO,Angola,AFRO,0,99323,0,1900
2022-04-30,AO,Angola,AFRO,0,99323,0,1900
2022-05-01,AO,Angola,AFRO,0,99323,0,1900
2022-05-02,AO,Angola,AFRO,0,99323,0,1900
2022-05-03,AO,Angola,AFRO,0,99323,0,1900
2022-05-04,AO,Angola,AFRO,0,99323,0,1900
2022-05-05,AO,Angola,AFRO,0,99323,0,1900
2022-05-06,AO,Angola,AFRO,86,99409,0,1900
2022-05-07,AO,Angola,AFRO,4,99413,0,1900
2022-05-08,AO,Angola,AFRO,0,99413,0,1900
2022-05-09,AO,Angola,AFRO,1,99414,0,1900
2022-05-10,AO,Angola,AFRO,10,99424,0,1900
2022-05-11,AO,Angola,AFRO,9,99433,0,1900
2022-05-12,AO,Angola,AFRO,0,99433,0,1900
2022-05-13,AO,Angola,AFRO,0,99433,0,1900
2022-05-14,AO,Angola,AFRO,43,99476,0,1900
2022-05-15,AO,Angola,AFRO,5,99481,0,1900
2022-05-16,AO,Angola,AFRO,0,99481,0,1900
2022-05-17,AO,Angola,AFRO,0,99481,0,1900
2022-05-18,AO,Angola,AFRO,46,99527,0,1900
2022-05-19,AO,Angola,AFRO,0,99527,0,1900
2022-05-20,AO,Angola,AFRO,0,99527,0,1900
2022-05-21,AO,Angola,AFRO,0,99527,0,1900
2022-05-22,AO,Angola,AFRO,0,99527,0,1900
2022-05-23,AO,Angola,AFRO,0,99527,0,1900
2022-05-24,AO,Angola,AFRO,144,99671,0,1900
2022-05-25,AO,Angola,AFRO,39,99710,0,1900
2022-05-26,AO,Angola,AFRO,51,99761,0,1900
2022-05-27,AO,Angola,AFRO,0,99761,0,1900
2022-05-28,AO,Angola,AFRO,0,99761,0,1900
2022-05-29,AO,Angola,AFRO,0,99761,0,1900
2022-05-30,AO,Angola,AFRO,0,99761,0,1900
2022-05-31,AO,Angola,AFRO,0,99761,0,1900
2022-06-01,AO,Angola,AFRO,0,99761,0,1900
2022-06-02,AO,Angola,AFRO,0,99761,0,1900
2022-06-03,AO,Angola,AFRO,0,99761,0,1900
2020-01-03,AI,Anguilla,AMRO,0,0,0,0
2020-01-04,AI,Anguilla,AMRO,0,0,0,0
2020-01-05,AI,Anguilla,AMRO,0,0,0,0
2020-01-06,AI,Anguilla,AMRO,0,0,0,0
2020-01-07,AI,Anguilla,AMRO,0,0,0,0
2020-01-08,AI,Anguilla,AMRO,0,0,0,0
2020-01-09,AI,Anguilla,AMRO,0,0,0,0
2020-01-10,AI,Anguilla,AMRO,0,0,0,0
2020-01-11,AI,Anguilla,AMRO,0,0,0,0
2020-01-12,AI,Anguilla,AMRO,0,0,0,0
2020-01-13,AI,Anguilla,AMRO,0,0,0,0
2020-01-14,AI,Anguilla,AMRO,0,0,0,0
2020-01-15,AI,Anguilla,AMRO,0,0,0,0
2020-01-16,AI,Anguilla,AMRO,0,0,0,0
2020-01-17,AI,Anguilla,AMRO,0,0,0,0
2020-01-18,AI,Anguilla,AMRO,0,0,0,0
2020-01-19,AI,Anguilla,AMRO,0,0,0,0
2020-01-20,AI,Anguilla,AMRO,0,0,0,0
2020-01-21,AI,Anguilla,AMRO,0,0,0,0
2020-01-22,AI,Anguilla,AMRO,0,0,0,0
2020-01-23,AI,Anguilla,AMRO,0,0,0,0
2020-01-24,AI,Anguilla,AMRO,0,0,0,0
2020-01-25,AI,Anguilla,AMRO,0,0,0,0
2020-01-26,AI,Anguilla,AMRO,0,0,0,0
2020-01-27,AI,Anguilla,AMRO,0,0,0,0
2020-01-28,AI,Anguilla,AMRO,0,0,0,0
2020-01-29,AI,Anguilla,AMRO,0,0,0,0
2020-01-30,AI,Anguilla,AMRO,0,0,0,0
2020-01-31,AI,Anguilla,AMRO,0,0,0,0
2020-02-01,AI,Anguilla,AMRO,0,0,0,0
2020-02-02,AI,Anguilla,AMRO,0,0,0,0
2020-02-03,AI,Anguilla,AMRO,0,0,0,0
2020-02-04,AI,Anguilla,AMRO,0,0,0,0
2020-02-05,AI,Anguilla,AMRO,0,0,0,0
2020-02-06,AI,Anguilla,AMRO,0,0,0,0
2020-02-07,AI,Anguilla,AMRO,0,0,0,0
2020-02-08,AI,Anguilla,AMRO,0,0,0,0
2020-02-09,AI,Anguilla,AMRO,0,0,0,0
2020-02-10,AI,Anguilla,AMRO,0,0,0,0
2020-02-11,AI,Anguilla,AMRO,0,0,0,0
2020-02-12,AI,Anguilla,AMRO,0,0,0,0
2020-02-13,AI,Anguilla,AMRO,0,0,0,0
2020-02-14,AI,Anguilla,AMRO,0,0,0,0
2020-02-15,AI,Anguilla,AMRO,0,0,0,0
2020-02-16,AI,Anguilla,AMRO,0,0,0,0
2020-02-17,AI,Anguilla,AMRO,0,0,0,0
2020-02-18,AI,Anguilla,AMRO,0,0,0,0
2020-02-19,AI,Anguilla,AMRO,0,0,0,0
2020-02-20,AI,Anguilla,AMRO,0,0,0,0
2020-02-21,AI,Anguilla,AMRO,0,0,0,0
2020-02-22,AI,Anguilla,AMRO,0,0,0,0
2020-02-23,AI,Anguilla,AMRO,0,0,0,0
2020-02-24,AI,Anguilla,AMRO,0,0,0,0
2020-02-25,AI,Anguilla,AMRO,0,0,0,0
2020-02-26,AI,Anguilla,AMRO,0,0,0,0
2020-02-27,AI,Anguilla,AMRO,0,0,0,0
2020-02-28,AI,Anguilla,AMRO,0,0,0,0
2020-02-29,AI,Anguilla,AMRO,0,0,0,0
2020-03-01,AI,Anguilla,AMRO,0,0,0,0
2020-03-02,AI,Anguilla,AMRO,0,0,0,0
2020-03-03,AI,Anguilla,AMRO,0,0,0,0
2020-03-04,AI,Anguilla,AMRO,0,0,0,0
2020-03-05,AI,Anguilla,AMRO,0,0,0,0
2020-03-06,AI,Anguilla,AMRO,0,0,0,0
2020-03-07,AI,Anguilla,AMRO,0,0,0,0
2020-03-08,AI,Anguilla,AMRO,0,0,0,0
2020-03-09,AI,Anguilla,AMRO,0,0,0,0
2020-03-10,AI,Anguilla,AMRO,0,0,0,0
2020-03-11,AI,Anguilla,AMRO,0,0,0,0
2020-03-12,AI,Anguilla,AMRO,0,0,0,0
2020-03-13,AI,Anguilla,AMRO,0,0,0,0
2020-03-14,AI,Anguilla,AMRO,0,0,0,0
2020-03-15,AI,Anguilla,AMRO,0,0,0,0
2020-03-16,AI,Anguilla,AMRO,0,0,0,0
2020-03-17,AI,Anguilla,AMRO,0,0,0,0
2020-03-18,AI,Anguilla,AMRO,0,0,0,0
2020-03-19,AI,Anguilla,AMRO,0,0,0,0
2020-03-20,AI,Anguilla,AMRO,0,0,0,0
2020-03-21,AI,Anguilla,AMRO,0,0,0,0
2020-03-22,AI,Anguilla,AMRO,0,0,0,0
2020-03-23,AI,Anguilla,AMRO,0,0,0,0
2020-03-24,AI,Anguilla,AMRO,0,0,0,0
2020-03-25,AI,Anguilla,AMRO,0,0,0,0
2020-03-26,AI,Anguilla,AMRO,0,0,0,0
2020-03-27,AI,Anguilla,AMRO,2,2,0,0
2020-03-28,AI,Anguilla,AMRO,0,2,0,0
2020-03-29,AI,Anguilla,AMRO,0,2,0,0
2020-03-30,AI,Anguilla,AMRO,0,2,0,0
2020-03-31,AI,Anguilla,AMRO,0,2,0,0
2020-04-01,AI,Anguilla,AMRO,0,2,0,0
2020-04-02,AI,Anguilla,AMRO,0,2,0,0
2020-04-03,AI,Anguilla,AMRO,0,2,0,0
2020-04-04,AI,Anguilla,AMRO,1,3,0,0
2020-04-05,AI,Anguilla,AMRO,0,3,0,0
2020-04-06,AI,Anguilla,AMRO,0,3,0,0
2020-04-07,AI,Anguilla,AMRO,0,3,0,0
2020-04-08,AI,Anguilla,AMRO,0,3,0,0
2020-04-09,AI,Anguilla,AMRO,0,3,0,0
2020-04-10,AI,Anguilla,AMRO,0,3,0,0
2020-04-11,AI,Anguilla,AMRO,0,3,0,0
2020-04-12,AI,Anguilla,AMRO,0,3,0,0
2020-04-13,AI,Anguilla,AMRO,0,3,0,0
2020-04-14,AI,Anguilla,AMRO,0,3,0,0
2020-04-15,AI,Anguilla,AMRO,0,3,0,0
2020-04-16,AI,Anguilla,AMRO,0,3,0,0
2020-04-17,AI,Anguilla,AMRO,0,3,0,0
2020-04-18,AI,Anguilla,AMRO,0,3,0,0
2020-04-19,AI,Anguilla,AMRO,0,3,0,0
2020-04-20,AI,Anguilla,AMRO,0,3,0,0
2020-04-21,AI,Anguilla,AMRO,0,3,0,0
2020-04-22,AI,Anguilla,AMRO,0,3,0,0
2020-04-23,AI,Anguilla,AMRO,0,3,0,0
2020-04-24,AI,Anguilla,AMRO,0,3,0,0
2020-04-25,AI,Anguilla,AMRO,0,3,0,0
2020-04-26,AI,Anguilla,AMRO,0,3,0,0
2020-04-27,AI,Anguilla,AMRO,0,3,0,0
2020-04-28,AI,Anguilla,AMRO,0,3,0,0
2020-04-29,AI,Anguilla,AMRO,0,3,0,0
2020-04-30,AI,Anguilla,AMRO,0,3,0,0
2020-05-01,AI,Anguilla,AMRO,0,3,0,0
2020-05-02,AI,Anguilla,AMRO,0,3,0,0
2020-05-03,AI,Anguilla,AMRO,0,3,0,0
2020-05-04,AI,Anguilla,AMRO,0,3,0,0
2020-05-05,AI,Anguilla,AMRO,0,3,0,0
2020-05-06,AI,Anguilla,AMRO,0,3,0,0
2020-05-07,AI,Anguilla,AMRO,0,3,0,0
2020-05-08,AI,Anguilla,AMRO,0,3,0,0
2020-05-09,AI,Anguilla,AMRO,0,3,0,0
2020-05-10,AI,Anguilla,AMRO,0,3,0,0
2020-05-11,AI,Anguilla,AMRO,0,3,0,0
2020-05-12,AI,Anguilla,AMRO,0,3,0,0
2020-05-13,AI,Anguilla,AMRO,0,3,0,0
2020-05-14,AI,Anguilla,AMRO,0,3,0,0
2020-05-15,AI,Anguilla,AMRO,0,3,0,0
2020-05-16,AI,Anguilla,AMRO,0,3,0,0
2020-05-17,AI,Anguilla,AMRO,0,3,0,0
2020-05-18,AI,Anguilla,AMRO,0,3,0,0
2020-05-19,AI,Anguilla,AMRO,0,3,0,0
2020-05-20,AI,Anguilla,AMRO,0,3,0,0
2020-05-21,AI,Anguilla,AMRO,0,3,0,0
2020-05-22,AI,Anguilla,AMRO,0,3,0,0
2020-05-23,AI,Anguilla,AMRO,0,3,0,0
2020-05-24,AI,Anguilla,AMRO,0,3,0,0
2020-05-25,AI,Anguilla,AMRO,0,3,0,0
2020-05-26,AI,Anguilla,AMRO,0,3,0,0
2020-05-27,AI,Anguilla,AMRO,0,3,0,0
2020-05-28,AI,Anguilla,AMRO,0,3,0,0
2020-05-29,AI,Anguilla,AMRO,0,3,0,0
2020-05-30,AI,Anguilla,AMRO,0,3,0,0
2020-05-31,AI,Anguilla,AMRO,0,3,0,0
2020-06-01,AI,Anguilla,AMRO,0,3,0,0
2020-06-02,AI,Anguilla,AMRO,0,3,0,0
2020-06-03,AI,Anguilla,AMRO,0,3,0,0
2020-06-04,AI,Anguilla,AMRO,0,3,0,0
2020-06-05,AI,Anguilla,AMRO,0,3,0,0
2020-06-06,AI,Anguilla,AMRO,0,3,0,0
2020-06-07,AI,Anguilla,AMRO,0,3,0,0
2020-06-08,AI,Anguilla,AMRO,0,3,0,0
2020-06-09,AI,Anguilla,AMRO,0,3,0,0
2020-06-10,AI,Anguilla,AMRO,0,3,0,0
2020-06-11,AI,Anguilla,AMRO,0,3,0,0
2020-06-12,AI,Anguilla,AMRO,0,3,0,0
2020-06-13,AI,Anguilla,AMRO,0,3,0,0
2020-06-14,AI,Anguilla,AMRO,0,3,0,0
2020-06-15,AI,Anguilla,AMRO,0,3,0,0
2020-06-16,AI,Anguilla,AMRO,0,3,0,0
2020-06-17,AI,Anguilla,AMRO,0,3,0,0
2020-06-18,AI,Anguilla,AMRO,0,3,0,0
2020-06-19,AI,Anguilla,AMRO,0,3,0,0
2020-06-20,AI,Anguilla,AMRO,0,3,0,0
2020-06-21,AI,Anguilla,AMRO,0,3,0,0
2020-06-22,AI,Anguilla,AMRO,0,3,0,0
2020-06-23,AI,Anguilla,AMRO,0,3,0,0
2020-06-24,AI,Anguilla,AMRO,0,3,0,0
2020-06-25,AI,Anguilla,AMRO,0,3,0,0
2020-06-26,AI,Anguilla,AMRO,0,3,0,0
2020-06-27,AI,Anguilla,AMRO,0,3,0,0
2020-06-28,AI,Anguilla,AMRO,0,3,0,0
2020-06-29,AI,Anguilla,AMRO,0,3,0,0
2020-06-30,AI,Anguilla,AMRO,0,3,0,0
2020-07-01,AI,Anguilla,AMRO,0,3,0,0
2020-07-02,AI,Anguilla,AMRO,0,3,0,0
2020-07-03,AI,Anguilla,AMRO,0,3,0,0
2020-07-04,AI,Anguilla,AMRO,0,3,0,0
2020-07-05,AI,Anguilla,AMRO,0,3,0,0
2020-07-06,AI,Anguilla,AMRO,0,3,0,0
2020-07-07,AI,Anguilla,AMRO,0,3,0,0
2020-07-08,AI,Anguilla,AMRO,0,3,0,0
2020-07-09,AI,Anguilla,AMRO,0,3,0,0
2020-07-10,AI,Anguilla,AMRO,0,3,0,0
2020-07-11,AI,Anguilla,AMRO,0,3,0,0
2020-07-12,AI,Anguilla,AMRO,0,3,0,0
2020-07-13,AI,Anguilla,AMRO,0,3,0,0
2020-07-14,AI,Anguilla,AMRO,0,3,0,0
2020-07-15,AI,Anguilla,AMRO,0,3,0,0
2020-07-16,AI,Anguilla,AMRO,0,3,0,0
2020-07-17,AI,Anguilla,AMRO,0,3,0,0
2020-07-18,AI,Anguilla,AMRO,0,3,0,0
2020-07-19,AI,Anguilla,AMRO,0,3,0,0
2020-07-20,AI,Anguilla,AMRO,0,3,0,0
2020-07-21,AI,Anguilla,AMRO,0,3,0,0
2020-07-22,AI,Anguilla,AMRO,0,3,0,0
2020-07-23,AI,Anguilla,AMRO,0,3,0,0
2020-07-24,AI,Anguilla,AMRO,0,3,0,0
2020-07-25,AI,Anguilla,AMRO,0,3,0,0
2020-07-26,AI,Anguilla,AMRO,0,3,0,0
2020-07-27,AI,Anguilla,AMRO,0,3,0,0
2020-07-28,AI,Anguilla,AMRO,0,3,0,0
2020-07-29,AI,Anguilla,AMRO,0,3,0,0
2020-07-30,AI,Anguilla,AMRO,0,3,0,0
2020-07-31,AI,Anguilla,AMRO,0,3,0,0
2020-08-01,AI,Anguilla,AMRO,0,3,0,0
2020-08-02,AI,Anguilla,AMRO,0,3,0,0
2020-08-03,AI,Anguilla,AMRO,0,3,0,0
2020-08-04,AI,Anguilla,AMRO,0,3,0,0
2020-08-05,AI,Anguilla,AMRO,0,3,0,0
2020-08-06,AI,Anguilla,AMRO,0,3,0,0
2020-08-07,AI,Anguilla,AMRO,0,3,0,0
2020-08-08,AI,Anguilla,AMRO,0,3,0,0
2020-08-09,AI,Anguilla,AMRO,0,3,0,0
2020-08-10,AI,Anguilla,AMRO,0,3,0,0
2020-08-11,AI,Anguilla,AMRO,0,3,0,0
2020-08-12,AI,Anguilla,AMRO,0,3,0,0
2020-08-13,AI,Anguilla,AMRO,0,3,0,0
2020-08-14,AI,Anguilla,AMRO,0,3,0,0
2020-08-15,AI,Anguilla,AMRO,0,3,0,0
2020-08-16,AI,Anguilla,AMRO,0,3,0,0
2020-08-17,AI,Anguilla,AMRO,0,3,0,0
2020-08-18,AI,Anguilla,AMRO,0,3,0,0
2020-08-19,AI,Anguilla,AMRO,0,3,0,0
2020-08-20,AI,Anguilla,AMRO,0,3,0,0
2020-08-21,AI,Anguilla,AMRO,0,3,0,0
2020-08-22,AI,Anguilla,AMRO,0,3,0,0
2020-08-23,AI,Anguilla,AMRO,0,3,0,0
2020-08-24,AI,Anguilla,AMRO,0,3,0,0
2020-08-25,AI,Anguilla,AMRO,0,3,0,0
2020-08-26,AI,Anguilla,AMRO,0,3,0,0
2020-08-27,AI,Anguilla,AMRO,0,3,0,0
2020-08-28,AI,Anguilla,AMRO,0,3,0,0
2020-08-29,AI,Anguilla,AMRO,0,3,0,0
2020-08-30,AI,Anguilla,AMRO,0,3,0,0
2020-08-31,AI,Anguilla,AMRO,0,3,0,0
2020-09-01,AI,Anguilla,AMRO,0,3,0,0
2020-09-02,AI,Anguilla,AMRO,0,3,0,0
2020-09-03,AI,Anguilla,AMRO,0,3,0,0
2020-09-04,AI,Anguilla,AMRO,0,3,0,0
2020-09-05,AI,Anguilla,AMRO,0,3,0,0
2020-09-06,AI,Anguilla,AMRO,0,3,0,0
2020-09-07,AI,Anguilla,AMRO,0,3,0,0
2020-09-08,AI,Anguilla,AMRO,0,3,0,0
2020-09-09,AI,Anguilla,AMRO,0,3,0,0
2020-09-10,AI,Anguilla,AMRO,0,3,0,0
2020-09-11,AI,Anguilla,AMRO,0,3,0,0
2020-09-12,AI,Anguilla,AMRO,0,3,0,0
2020-09-13,AI,Anguilla,AMRO,0,3,0,0
2020-09-14,AI,Anguilla,AMRO,0,3,0,0
2020-09-15,AI,Anguilla,AMRO,0,3,0,0
2020-09-16,AI,Anguilla,AMRO,0,3,0,0
2020-09-17,AI,Anguilla,AMRO,0,3,0,0
2020-09-18,AI,Anguilla,AMRO,0,3,0,0
2020-09-19,AI,Anguilla,AMRO,0,3,0,0
2020-09-20,AI,Anguilla,AMRO,0,3,0,0
2020-09-21,AI,Anguilla,AMRO,0,3,0,0
2020-09-22,AI,Anguilla,AMRO,0,3,0,0
2020-09-23,AI,Anguilla,AMRO,0,3,0,0
2020-09-24,AI,Anguilla,AMRO,0,3,0,0
2020-09-25,AI,Anguilla,AMRO,0,3,0,0
2020-09-26,AI,Anguilla,AMRO,0,3,0,0
2020-09-27,AI,Anguilla,AMRO,0,3,0,0
2020-09-28,AI,Anguilla,AMRO,0,3,0,0
2020-09-29,AI,Anguilla,AMRO,0,3,0,0
2020-09-30,AI,Anguilla,AMRO,0,3,0,0
2020-10-01,AI,Anguilla,AMRO,0,3,0,0
2020-10-02,AI,Anguilla,AMRO,0,3,0,0
2020-10-03,AI,Anguilla,AMRO,0,3,0,0
2020-10-04,AI,Anguilla,AMRO,0,3,0,0
2020-10-05,AI,Anguilla,AMRO,0,3,0,0
2020-10-06,AI,Anguilla,AMRO,0,3,0,0
2020-10-07,AI,Anguilla,AMRO,0,3,0,0
2020-10-08,AI,Anguilla,AMRO,0,3,0,0
2020-10-09,AI,Anguilla,AMRO,0,3,0,0
2020-10-10,AI,Anguilla,AMRO,0,3,0,0
2020-10-11,AI,Anguilla,AMRO,0,3,0,0
2020-10-12,AI,Anguilla,AMRO,0,3,0,0
2020-10-13,AI,Anguilla,AMRO,0,3,0,0
2020-10-14,AI,Anguilla,AMRO,0,3,0,0
2020-10-15,AI,Anguilla,AMRO,0,3,0,0
2020-10-16,AI,Anguilla,AMRO,0,3,0,0
2020-10-17,AI,Anguilla,AMRO,0,3,0,0
2020-10-18,AI,Anguilla,AMRO,0,3,0,0
2020-10-19,AI,Anguilla,AMRO,0,3,0,0
2020-10-20,AI,Anguilla,AMRO,0,3,0,0
2020-10-21,AI,Anguilla,AMRO,0,3,0,0
2020-10-22,AI,Anguilla,AMRO,0,3,0,0
2020-10-23,AI,Anguilla,AMRO,0,3,0,0
2020-10-24,AI,Anguilla,AMRO,0,3,0,0
2020-10-25,AI,Anguilla,AMRO,0,3,0,0
2020-10-26,AI,Anguilla,AMRO,0,3,0,0
2020-10-27,AI,Anguilla,AMRO,0,3,0,0
2020-10-28,AI,Anguilla,AMRO,0,3,0,0
2020-10-29,AI,Anguilla,AMRO,0,3,0,0
2020-10-30,AI,Anguilla,AMRO,0,3,0,0
2020-10-31,AI,Anguilla,AMRO,0,3,0,0
2020-11-01,AI,Anguilla,AMRO,0,3,0,0
2020-11-02,AI,Anguilla,AMRO,0,3,0,0
2020-11-03,AI,Anguilla,AMRO,0,3,0,0
2020-11-04,AI,Anguilla,AMRO,0,3,0,0
2020-11-05,AI,Anguilla,AMRO,0,3,0,0
2020-11-06,AI,Anguilla,AMRO,0,3,0,0
2020-11-07,AI,Anguilla,AMRO,0,3,0,0
2020-11-08,AI,Anguilla,AMRO,0,3,0,0
2020-11-09,AI,Anguilla,AMRO,0,3,0,0
2020-11-10,AI,Anguilla,AMRO,0,3,0,0
2020-11-11,AI,Anguilla,AMRO,0,3,0,0
2020-11-12,AI,Anguilla,AMRO,0,3,0,0
2020-11-13,AI,Anguilla,AMRO,0,3,0,0
2020-11-14,AI,Anguilla,AMRO,0,3,0,0
2020-11-15,AI,Anguilla,AMRO,0,3,0,0
2020-11-16,AI,Anguilla,AMRO,0,3,0,0
2020-11-17,AI,Anguilla,AMRO,0,3,0,0
2020-11-18,AI,Anguilla,AMRO,0,3,0,0
2020-11-19,AI,Anguilla,AMRO,0,3,0,0
2020-11-20,AI,Anguilla,AMRO,0,3,0,0
2020-11-21,AI,Anguilla,AMRO,0,3,0,0
2020-11-22,AI,Anguilla,AMRO,0,3,0,0
2020-11-23,AI,Anguilla,AMRO,1,4,0,0
2020-11-24,AI,Anguilla,AMRO,0,4,0,0
2020-11-25,AI,Anguilla,AMRO,0,4,0,0
2020-11-26,AI,Anguilla,AMRO,0,4,0,0
2020-11-27,AI,Anguilla,AMRO,0,4,0,0
2020-11-28,AI,Anguilla,AMRO,0,4,0,0
2020-11-29,AI,Anguilla,AMRO,0,4,0,0
2020-11-30,AI,Anguilla,AMRO,2,6,0,0
2020-12-01,AI,Anguilla,AMRO,0,6,0,0
2020-12-02,AI,Anguilla,AMRO,0,6,0,0
2020-12-03,AI,Anguilla,AMRO,0,6,0,0
2020-12-04,AI,Anguilla,AMRO,0,6,0,0
2020-12-05,AI,Anguilla,AMRO,1,7,0,0
2020-12-06,AI,Anguilla,AMRO,0,7,0,0
2020-12-07,AI,Anguilla,AMRO,0,7,0,0
2020-12-08,AI,Anguilla,AMRO,2,9,0,0
2020-12-09,AI,Anguilla,AMRO,1,10,0,0
2020-12-10,AI,Anguilla,AMRO,0,10,0,0
2020-12-11,AI,Anguilla,AMRO,0,10,0,0
2020-12-12,AI,Anguilla,AMRO,0,10,0,0
2020-12-13,AI,Anguilla,AMRO,0,10,0,0
2020-12-14,AI,Anguilla,AMRO,0,10,0,0
2020-12-15,AI,Anguilla,AMRO,0,10,0,0
2020-12-16,AI,Anguilla,AMRO,0,10,0,0
2020-12-17,AI,Anguilla,AMRO,0,10,0,0
2020-12-18,AI,Anguilla,AMRO,0,10,0,0
2020-12-19,AI,Anguilla,AMRO,0,10,0,0
2020-12-20,AI,Anguilla,AMRO,0,10,0,0
2020-12-21,AI,Anguilla,AMRO,0,10,0,0
2020-12-22,AI,Anguilla,AMRO,0,10,0,0
2020-12-23,AI,Anguilla,AMRO,0,10,0,0
2020-12-24,AI,Anguilla,AMRO,1,11,0,0
2020-12-25,AI,Anguilla,AMRO,0,11,0,0
2020-12-26,AI,Anguilla,AMRO,0,11,0,0
2020-12-27,AI,Anguilla,AMRO,1,12,0,0
2020-12-28,AI,Anguilla,AMRO,0,12,0,0
2020-12-29,AI,Anguilla,AMRO,1,13,0,0
2020-12-30,AI,Anguilla,AMRO,0,13,0,0
2020-12-31,AI,Anguilla,AMRO,0,13,0,0
2021-01-01,AI,Anguilla,AMRO,0,13,0,0
2021-01-02,AI,Anguilla,AMRO,1,14,0,0
2021-01-03,AI,Anguilla,AMRO,1,15,0,0
2021-01-04,AI,Anguilla,AMRO,0,15,0,0
